,SMILES,BoilingPoint,MeltingPoint,CriticalTemp,CriticalPress,CriticalVolume,EnthalpyForm,GibbsEnergy,HeatCapacity,EnthalpyVap,EnthalpyFus,LiquidVisco,CrystalSolub_1,CrystalSolub_2,AmorphSolub_1,AmorphSolub_2,Molecular Weight,Log P,Molecular Refractivity,TPSA,LabuteASA,FractionCSP3,HallKierAlpha,HeavyAtomMolWt,Ipc,BertzCT,BalabanJ,Kappa1,Kappa2,Kappa3,Num_of_Atoms,Num_Hetero_Atoms,Num_H_Donors,Num_H_Acceptors,Num_Rot_Bonds,Num_Valence_Electrons,Heavy_Atom_Count,NHOHCount,NOCount,RingCount,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumAliphaticCarbocycles,NumAliphaticHeterocycles,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_ArN,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_COO,fr_COO2,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_HOCCN,fr_imidazole,fr_imide,fr_Imine,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_NH0,fr_NH1,fr_NH2,fr_Nhpyrrole,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_SH,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1039,COC(=O)c1ccc(C(=O)OC)cc1,576.5,326.06,791.0530893909475,29.15533495981228,539.5,-659.23,-484.6399999999999,208.98544252640002,55.60600000000001,24.046,0.003965979851060151,35425.65720503905,17754.88713402156,75970.8458112992,38075.61804848907,194.18600000000006,1.2598,49.12100000000002,52.60000000000001,95.49101123786278,0.2,-1.8399999999999999,184.10599999999997,54733.08345110284,602.3450935055315,3.464690768959751,3.084057396812157,4.411323399666699,2.097507873519778,24,4,0,4,4,74,14,0,4,1,1,0,0,1,0,0,0,0,0,19.0330157158901,16.632993161855453,6.6329931618554525,10.654371643918696,8.22474487139159,3.2247448713915894,2.029039102362461,2.029039102362461,1.2186436964131622,1.2186436964131622,0.6186862178478973,0.6186862178478973,61.31109330771604,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,13.7075855617022,9.589074368143644,0.0,9.473725907600098,0.0,9.589074368143644,0.0,0.0,0.0,24.16967483065318,0.0,38.910393462861386,0.0,0.0,0.0,0.0,11.938610575903699,32.770385837445936,0.0,0.0,0.0,0.0,14.075904917765177,35.29657781404717,0.0,0.0,11.938610575903699,0.0,26.014515493668878,9.473725907600098,0.0,34.423562913239834,24.16967483065318,0.0,0.0,0.0,0.0,0.0,0.0,79.33715679392357,23.44260219828672,0.0,-2.0156320861678,-3.300483827790376,-4.26762282690854,0.0,0.0,-6.362686918010244,-6.362686918010244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,CC(C)(C)C1CCCCC1,444.71999999999997,212.26,655.0185924417524,26.190927672181775,517.5,-204.15999999999997,60.61000000000001,198.2085459656,36.987,6.077,0.0016257927722343635,1559.7852063283765,781.7444326124636,388.4277136866462,194.6750112867765,140.27000000000007,3.6128000000000027,46.03000000000002,0.0,93.11730890722596,1.0,0.0,120.10999999999997,307644.7667828918,617.8073214643683,4.546381168299054,0.9,2.938775510204082,2.0,30,0,0,0,0,60,10,0,0,1,0,1,1,0,0,1,0,1,0,25.0,25.0,5.0,12.5,12.5,2.5,1.75,1.75,0.875,0.875,0.4375,0.4375,63.72924901329378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.415171123404395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.674451055875174,24.054797957418618,27.415171123404395,0.0,0.0,0.0,0.0,0.0,0.0,27.415171123404395,0.0,0.0,11.308948154759857,52.42030085853393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.308948154759857,79.83547198193831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.43962585034012,0.0,0.0,-4.662500000000001,-4.701041666666668,0.0,-21.457525510204086,-13.118558673469398,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,CCc1ccc(O)cc1,489.94,318.06,716.0379882164882,44.09101090106153,341.5,-149.23000000000002,-25.730000000000025,147.31758357919998,48.69200000000001,16.3,0.011122496216210854,5410.705661083569,2711.7766022498954,7979.880847136881,3999.4144064517877,122.16699999999993,1.9546,37.48480000000001,20.23,69.09189636029157,0.25,-0.98,112.08699999999997,7341.55515903871,476.22672064264697,3.7318961068012966,1.2171357512493826,2.533930223385564,1.4567376919048354,19,1,1,1,3,48,9,1,1,1,1,0,0,1,0,0,0,0,0,15.171208396324303,14.408248290463863,4.408248290463863,8.463431283003729,7.112372435695795,2.2041241452319316,1.3291241452319316,1.3291241452319316,0.7270620726159658,0.7270620726159658,0.3635310363079829,0.3635310363079829,48.70745517425914,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,13.768026662764614,0.0,0.0,5.1088081911072125,0.0,0.0,0.0,0.0,18.93672953262227,24.021213808352964,6.853792780851101,5.483034224680881,5.749511833283905,0.0,0.0,1.4311996572326342,0.0,17.44563519663919,1.4311996572326342,0.0,0.0,13.224817018625059,0.0,29.733126322350174,0.0,5.749511833283905,0.0,0.0,6.5400078483398465,6.372924901329379,0.0,24.75217061452465,24.16967483065318,0.0,0.0,0.0,0.0,5.749511833283905,0.0,73.11690039210129,0.0,3.9626221182917614,-0.8719444444444437,-0.6804705215419495,-3.32685185185185,-3.0482898715041573,-3.151965821050643,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,CCC(=O)OCCC(C)C,440.41999999999996,207.25,615.933047593841,25.68891900771926,503.5,-531.01,-296.33,204.68243882879997,40.421,17.322,0.0011598396634701362,76261.86517890343,38221.473240270614,936.8369775348542,469.5307331304286,144.21400000000014,1.9857,40.705000000000005,26.3,85.04844116084139,0.875,-0.53,128.08599999999998,54113.36370239024,521.9236723819781,6.229734696358763,1.1346158887165576,5.270170381876186,5.603868808567606,26,2,0,2,7,60,10,0,2,0,0,0,0,0,0,0,0,0,0,21.784457050376172,20.816496580927726,4.816496580927726,10.877827084841575,10.112372435695795,2.1123724356957947,1.1165816237971966,1.1165816237971966,0.4218218482065811,0.4218218482065811,0.14841092410329054,0.14841092410329054,51.72377437077701,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,21.932136898723517,4.794537184071822,0.0,4.736862953800049,4.794537184071822,0.0,0.0,0.0,20.555676351887037,12.266882586692457,25.563544687712454,9.300502355256729,0.0,0.0,0.0,0.0,5.969305287951849,31.463537036595383,0.0,0.0,5.893957685363079,33.3015261545458,6.558985242916289,0.0,0.0,0.0,5.969305287951849,0.0,12.528290530868137,9.53140013787187,5.893957685363079,55.23366305326937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.46566822562355,11.693704648526076,0.0,0.0,-6.547653887944066,0.0,-8.029698837868484,-15.66535348167045,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,COC(=O)CCC(C)=O,448.96999999999997,249.64000000000001,634.4591515182485,33.56745514380969,403.5,-597.03,-439.65000000000003,159.56412906352003,43.102999999999994,17.264,0.0016386933590589244,742883.6731623526,372323.81305910624,148430.91646301036,74391.68040685692,130.14299999999997,0.5286,31.930999999999983,43.370000000000005,68.05025603108515,0.6666666666666666,-0.8600000000000001,120.06299999999999,3345.1338168136426,377.7066783479526,5.405585590385314,1.412534920736498,4.062432372063822,5.003659030865051,19,3,0,3,5,52,9,0,3,0,0,0,0,0,0,0,0,0,0,15.861807319565798,14.22474487139159,4.224744871391589,8.032527623220828,6.816496580927726,1.8164965809277263,0.9686436964131622,0.9686436964131622,0.3707908118985982,0.3707908118985982,0.13331207261596578,0.13331207261596578,38.388244613153816,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,9.589074368143644,0.0,9.53140013787187,4.794537184071822,0.0,0.0,0.0,0.0,6.851892117295679,15.968234794520917,17.52315302872263,5.783244946364939,0.0,0.0,0.0,5.969305287951849,28.033522883645887,0.0,0.0,0.0,19.597741919954437,7.037952458882589,0.0,0.0,0.0,11.75255023431679,0.0,18.790502693199375,14.325937321943691,0.0,33.30532748165663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.02870441232048,22.502504251700678,0.0,0.0,-4.344822373393802,0.0,-7.5203703703703715,-3.488975694444444,-3.343706892479215,-3.343706892479215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,CCCC(C)=O,367.87,196.04,546.1707030275677,37.407999700736,321.5,-259.10999999999996,-137.70000000000002,120.71076262192001,33.47,10.304999999999998,0.0005618115419034589,240311.5341587634,120441.07301375634,8984.289936281739,4502.811419270386,86.13399999999994,1.3755,25.588999999999988,17.07,52.4102465871379,0.8,-0.33,76.05399999999999,870.0077600936543,282.56496430454683,5.46241203279211,0.5745880537468478,2.884132762312634,3.67,16,1,0,1,4,36,6,0,1,0,0,0,0,0,0,0,0,0,0,13.577350269189626,12.908248290463863,2.908248290463863,6.6547005383792515,6.204124145231932,1.2041241452319316,0.5791241452319316,0.5791241452319316,0.1760310363079829,0.1760310363079829,0.056765518153991446,0.056765518153991446,32.23287898361505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,4.794537184071822,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.851892117295679,13.224817018625059,20.080510463031576,0.0,5.783244946364939,0.0,0.0,0.0,0.0,18.50212274577402,0.0,0.0,0.0,26.449634037250117,0.0,0.0,0.0,0.0,5.783244946364939,0.0,5.783244946364939,4.794537184071822,0.0,40.15721959895233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.56060185185186,11.152152777777777,0.0,0.0,-2.054513888888888,0.0,-7.17164351851852,-6.819930555555556,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Fc1ccc(Br)cc1,433.96999999999997,256.71000000000004,658.093311829684,47.30109416891032,343.5,-111.88999999999997,-78.07,107.93244475599997,37.506,13.312999999999999,NA,7400.107840676218,3708.839577212001,2714.9822657901504,1360.7144511384693,175.0,2.5882000000000005,34.1,0.0,61.08436812873582,0.0,-0.3700000000000001,170.96799999999996,416.3143647971509,233.81286524684438,3.6035674514745475,2.479660165211535,2.2660930762188523,1.301420976978959,12,2,0,0,0,42,8,0,0,1,1,0,0,1,0,0,0,0,0,9.464101615137755,7.755928946018455,5.341925485133158,5.464101615137755,3.8779644730092273,2.670962742566579,1.1279644730092273,1.9209627425665794,0.5639822365046137,0.9604813712832897,0.2819911182523068,0.4802406856416448,29.986895671699074,4.472719515832414,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.483034224680881,4.39041504767482,0.0,0.0,0.0,4.39041504767482,0.0,0.0,15.929943897949348,24.16967483065318,4.472719515832414,5.483034224680881,5.817220841045895,0.0,0.0,0.0,0.0,9.8734492723557,0.0,0.0,0.0,0.0,0.0,34.45961518753148,0.0,0.0,15.929943897949348,0.0,0.0,0.0,5.817220841045895,5.483034224680881,28.64239434648559,0.0,0.0,0.0,4.39041504767482,0.0,15.929943897949348,41.12421296296297,0.0,0.0,0.0,-1.1174074074074072,-2.0900462962962956,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,CCC(C)CO,405.74,191.93,571.0383196211562,39.16033966112209,328.5,-304.04,-148.04000000000002,133.0358556992,43.015,9.271,0.002712185912050517,606208.9118683196,303824.167539482,24488.392293842873,12273.269589730522,88.14999999999993,1.0248,26.54079999999999,20.23,55.93956949775302,1.0,-0.04,76.05399999999999,2192.9485560124576,300.57008077820336,6.1431445976198615,0.5097508009967959,3.1616129032258065,2.212525252525253,18,1,1,1,5,38,6,1,1,0,0,0,0,0,0,0,0,0,0,15.207106781186548,14.908248290463863,2.908248290463863,7.560660171779822,7.112372435695795,1.2041241452319316,0.6020620726159658,0.6020620726159658,0.22706207261596578,0.22706207261596578,0.025515518153991442,0.025515518153991442,32.52965206420011,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,16.509543775105055,0.0,0.0,5.1088081911072125,0.0,0.0,0.0,0.0,20.076709135920737,5.893957685363079,18.895812248448266,2.7415171123404405,0.0,0.0,1.4311996572326342,0.0,0.0,20.18715230897963,1.4311996572326342,0.0,5.893957685363079,20.076709135920737,6.558985242916289,0.0,0.0,0.0,0.0,0.0,13.098993091256135,0.0,5.893957685363079,35.15505325379316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71354166666666,0.0,3.456666666666666,0.0,-3.791666666666667,0.0,-3.7541666666666664,-10.874375000000004,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,CCCCCCCCO[Ti](OCCCCCCCC)(OCCCCCCCC)OCCCCCCCC,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,564.7590000000022,11.30869999999999,157.31199999999976,36.92,334.0621470317856,1.0,0.5542857142857143,496.21500000000043,3.7635458038523263e+27,2659.416870160011,11.052340855629383,4.590420087449929,31.086862714567047,26.538026827512326,105,5,0,4,36,224,37,0,4,0,0,0,0,0,0,0,0,0,0,87.32842712474618,86.13299316185545,19.694545974664283,43.82842712474619,42.63299316185545,11.18299822704842,4.316496580927726,7.15305192633304,2.158248290463863,4.357302369570935,1.0791241452319316,2.569039387987676,224.73516057654328,0.0,0.0,0.0,0.0,0.0,0.0,13.273532487599407,93.21158181957495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.2202748837189,124.6265678109645,0.0,0.0,0.0,180.35776610108786,26.235940971665155,0.0,0.0,0.0,0.0,0.0,26.235940971665155,31.414985991389646,0.0,273.5693479206629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.64470483376,0.0,0.0,0.0,0.0,0.0,-132.43680647748675,-43.070675849042644,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,CC=CC(=O)OCC,399.26,194.63,581.9064775463328,33.14365221172563,377.5,-367.22999999999996,-230.51,144.71832419599997,36.315,15.866999999999999,0.0006199314770433145,584861.5725814112,293125.1536169736,3210.7665406997507,1609.195200356315,114.14399999999993,1.1256000000000002,31.446999999999985,26.3,63.199130898857135,0.5,-0.79,104.06399999999998,2502.614915214723,361.54464416795366,5.136286269640925,1.0581626675790183,4.371030595813205,3.401938579654511,18,2,0,2,4,46,8,0,2,0,0,0,0,0,0,0,0,0,0,14.939157588755425,13.816496580927726,3.8164965809277263,7.699194289887494,6.612372435695795,1.6123724356957947,0.7415816237971965,0.7415816237971965,0.30829081189859825,0.30829081189859825,0.12289540594929911,0.12289540594929911,38.33621825753063,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,4.794537184071822,0.0,4.736862953800049,0.0,4.794537184071822,0.0,0.0,6.052071746035566,13.703784234591359,14.276623083056885,12.042019467597168,0.0,0.0,0.0,0.0,5.969305287951849,23.238985699574066,0.0,0.0,0.0,13.703784234591359,6.558985242916289,12.104143492071133,0.0,0.0,5.969305287951849,0.0,12.528290530868137,9.53140013787187,0.0,27.411369796293556,12.104143492071133,0.0,0.0,0.0,0.0,0.0,0.0,72.36795280612245,11.16585648148148,0.0,0.0,-1.8219907407407405,-2.766697373393801,0.0,-9.695121173469389,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,COc1cccc(C)c1,436.72,241.09000000000003,646.6524629771033,35.1374171679312,393.5,-115.61,14.259999999999998,146.35214880159998,38.75,11.315999999999999,0.0006855777649511442,28440.28271393776,14253.906616975994,7507.731704247699,3762.77928366767,122.16699999999993,2.0036199999999997,37.73100000000001,9.23,69.32453757947519,0.25,-0.9800000000000001,112.08699999999997,5982.016712851307,499.96694563832006,3.621516196709657,1.2171357512493826,2.533930223385564,1.4567376919048354,19,1,0,1,3,48,9,0,1,1,1,0,0,1,0,0,0,0,0,15.171208396324301,14.408248290463863,4.408248290463863,8.359877892410454,7.158248290463863,2.158248290463863,1.3061862178478973,1.3061862178478973,0.7041241452319316,0.7041241452319316,0.3775775907699572,0.3775775907699572,49.37248273181235,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,13.7075855617022,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,12.08483741532659,24.500181024319264,4.1122756685106605,16.633262352074127,5.749511833283905,0.0,0.0,0.0,0.0,18.44444851550225,0.0,0.0,0.0,6.851892117295679,7.037952458882589,29.733126322350174,0.0,5.749511833283905,0.0,4.736862953800049,7.037952458882589,0.0,6.851892117295679,19.271037053399194,24.16967483065318,0.0,0.0,0.0,0.0,5.749511833283905,0.0,76.72836073318216,0.0,0.0,-0.7983796296296293,-0.8267361111111107,-3.2541510770975046,0.0,-2.8705177626606204,-2.9785761526832957,-2.9785761526832957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,COCC(F)(F)F,285.24,149.99,430.49053826349143,37.22563312426176,264.5,-834.55,-712.2099999999999,114.13111617279998,20.935000000000002,6.54,NA,1392054.4155702125,697679.9015982641,7895.028227790589,3956.8873568955914,114.06599999999999,1.1951000000000003,17.931,9.23,46.10413919574743,1.0,-0.25,109.02600000000001,122.89179643789211,160.3018300320925,4.443936877285597,1.9311790156841535,2.1599895941727367,5.75,12,4,0,1,2,44,7,0,1,0,0,0,0,0,0,0,0,0,0,10.207106781186548,8.042141709491545,3.042141709491545,4.957106781186548,3.7251949999777043,1.225194999977704,0.7018832142745661,0.7018832142745661,0.16675854877955182,0.16675854877955182,0.057863756235784464,0.057863756235784464,19.773236219242353,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,6.853792780851101,13.171245143024459,0.0,4.736862953800049,0.0,0.0,13.171245143024459,0.0,0.0,0.0,7.037952458882589,6.853792780851101,6.558985242916289,0.0,0.0,0.0,6.176298517443475,24.761900877675604,0.0,0.0,0.0,6.176298517443475,13.596937701798877,0.0,0.0,0.0,0.0,0.0,19.773236219242353,4.736862953800049,0.0,6.853792780851101,0.0,0.0,0.0,0.0,13.171245143024459,0.0,0.0,69.14020833333333,0.0,0.0,0.0,0.0,0.0,-5.345833333333335,-4.140625,-3.4037500000000005,-3.4037500000000005,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,CC(F)(F)C(F)(F)F,258.13,131.36,392.76878178227224,34.88880414786014,271.5,-1103.3,-993.9900000000001,115.31770310959996,15.595,4.098,NA,246182.4553108157,123383.5037447973,2114.3083014381223,1059.6643286329493,134.04700000000003,2.2039,16.676000000000002,0.0,46.51172377175738,1.0,-0.35000000000000003,131.023,88.55198210197693,128.03208236951588,4.748408577925169,3.632872023410025,1.5641078303155338,1.632759196765679,11,5,0,0,1,50,8,0,0,0,0,0,0,0,0,0,0,0,0,9.5,6.389822365046136,3.3898223650461365,4.5,2.944911182523068,1.444911182523068,1.0721521134804333,1.0721521134804333,0.3560223916641744,0.3560223916641744,0.0,0.0,18.95071980283373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1122756685106605,21.9520752383741,0.0,0.0,0.0,0.0,21.9520752383741,0.0,0.0,0.0,10.964167785806339,0.0,0.0,0.0,0.0,0.0,12.098827685538051,26.06435090688476,0.0,0.0,0.0,18.95071980283373,0.0,0.0,0.0,0.0,0.0,0.0,12.098827685538051,0.0,0.0,10.964167785806339,0.0,0.0,0.0,0.0,21.9520752383741,0.0,0.0,74.71875,0.0,0.0,0.0,-5.625000000000001,0.0,-6.015625,-4.328125,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,ClC(Cl)C(Cl)Cl,394.2,201.98000000000002,605.914388447011,42.05631845717237,331.5,-158.13,-86.64000000000001,104.54097497919997,36.81,10.677999999999999,0.001189984279304768,24707.075683894793,12382.870913030874,1204.3300659582858,603.5948541317834,167.85000000000002,2.5938,30.988,0.0,59.127199050088485,1.0,1.16,165.834,21.30605883387173,67.01955000865388,4.020391543176799,4.080319108035371,3.199293405324428,3.3537984496124036,8,4,0,0,1,38,6,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.511857892036909,5.535573676110727,3.25,2.0059289460184546,2.5177868380553634,0.5208216158663701,2.4196077047419675,0.14285714285714282,1.2857142857142858,0.0,0.0,9.624642658903479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14527667327051,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,2.7415171123404405,9.624642658903479,0.0,0.0,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,9.624642658903479,0.0,0.0,0.0,0.0,46.40375956093006,0.0,9.624642658903479,0.0,0.0,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,13.325617283950617,-4.341049382716048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
